CompoundID	SMILES
158195	[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)NC(NCc2ccccc2)C(Cl)(Cl)Cl
163535	CC1(C)C(CCC1(C)C(=O)O)C(=O)NCc2ccccc2
153138	CC(=NNC(=O)COc1ccccc1)c2ccc(cc2)c3ccccc3
160464	OC(=O)c1ccccc1N2C(=O)c3cccc([N+](=O)[O-])c3C2=O
156083	Cc1cccc(C)c1NC(=O)CN2CCOCC2
158599	Clc1cc(N(C(=O)c2ccccc2)S(=O)(=O)c3ccccc3)c(Cl)c(Cl)c1OC(=O)c4ccccc4
156195	O=C1C(=C2Nc3ccccc3N2)C(=O)c4ccccc14
158497	ONC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23
162889	Brc1ccc(cc1)C(=O)COC(=O)C(=O)OCC(=O)c2ccc(Br)cc2
161849	OC(=O)c1ccc(cc1[N+](=O)[O-])N2C(=O)c3ccccc3C2=O
162822	[O-][N+](=O)c1ccccc1S(=O)(=O)Oc2ccc(cc2)c3cnc4ccccc4n3
161665	OC(=O)c1cccc(NCN2C(=O)c3ccccc3C2=O)c1
162440	[OH]C(=O)CN1C(=O)C(=C2Sc3ccccc3N2CCCS(=O)(=O)[OH])SC1=S
160020	CC(CCC(=O)C(C)C1C(=O)CC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(=O)C)CNC(=O)C
162909	[O-][N+](=O)c1ccc(C(=O)OCC(=O)c2ccc(Br)cc2)c(c1)C(=O)OCC(=O)c3ccc(Br)cc3
156323	OC(CNC(=S)Nc1ccccc1)c2ccc(cc2)[N+](=O)[O-]
152348	CC1(C)C2CCC(C)(C2)C1=NNC(=O)C3CC3(c4ccccc4)c5ccccc5
155249	CC1(C)OC(C(O1)C(=O)NC2CCCCC2)C(=O)NC3CCCCC3
151983	Cc1ccc(CCC(=O)Nc2ccc(NC(=O)CCc3ccc(C)o3)cc2)o1
162978	Clc1ccc(cc1)C(=O)COC(=O)c2ccccc2c3ccccc3C(=O)OCC(=O)c4ccc(Cl)cc4
155254	Clc1ccccc1C(=O)NC(N2CCCCC2)C(Cl)(Cl)Cl
163470	CC(C)CC(=O)NC(NC(=S)Nc1cccc(c1)C(=O)O)C(Cl)(Cl)Cl
144196	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)CSc2nnnn2c3ccccc3
152971	Clc1ccc(OCC(=O)NNC(=O)COc2ccc(Cl)cc2Cl)c(Cl)c1
150042	COC(=O)c1ccccc1NC(=O)C(C)Br
153166	OC(=O)c1ccccc1C(=O)NNC(=O)c2cccc(I)c2
144823	ClC(Cl)(Cl)C(NC(=O)C=Cc1ccccc1)N2CCOCC2
153923	OC(=O)c1nc([nH]c1C(=O)O)c2ccccc2
147474	OC(=O)CNS(=O)(=O)C=Cc1ccccc1
154473	Oc1cccc(C=c2sc3=NCCCn3c2=O)c1
155068	ClC(Cl)(Cl)C(NC(=O)c1ccc(Br)cc1)NC(=S)Nc2ccccc2
155338	C(N1CCOCC1)c2ccc(CN3CCOCC3)cc2
155103	COc1ccccc1NC(=S)NC(NC(=O)Cc2ccccc2)C(Cl)(Cl)Cl
155258	Clc1ccc(SC(=C(NC(=O)c2ccccc2)C(=O)NCC=C)c3ccccc3)cc1
155144	COc1ccc(cc1NC(=S)NC(NC(=O)c2ccccc2Br)C(Cl)(Cl)Cl)[N+](=O)[O-]
162921	Brc1ccc(cc1)C(=O)COC(=O)c2ccccc2C(=O)c3ccccc3
155939	OC(=O)c1cccc(Oc2ccccc2)c1
156409	COc1ccc(cc1)C(SCC(=O)O)SCC(=O)O
156035	CC(C)(C)NS(=NS(=O)(=O)c1ccccc1)c2ccc(cc2)[N+](=O)[O-]
160446	Cc1cc(I)ccc1NC(=O)c2c(cccc2[N+](=O)[O-])C(=O)O
158194	[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)NC(N2CCCCC2)C(Cl)(Cl)Cl
160704	CCOC(=O)NCCc1c[nH]c2ccc(OCc3ccccc3)cc12
153116	Oc1ccc2ccccc2c1C=NNC(=O)COc3ccccc3
158961	Oc1ccc(cc1C=NCCN=Cc2cc(ccc2O)[N+](=O)[O-])[N+](=O)[O-]
156079	C(N1CCN(Cc2ccccc2)CC1)c3ccccc3
158594	Clc1cc(ccc1OC(=O)c2ccccc2)N(C(=O)c3ccccc3)S(=O)(=O)c4ccccc4
156199	O=C(Oc1ccccc1)C(=Cc2nc3ccccc3n2C(=O)c4ccccc4)c5ccccc5
158496	[OH]C(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23
162888	CC1(C)C(CCC1(C)C(=O)OCC(=O)c2ccc(cc2)[N+](=O)[O-])C(=O)OCC(=O)c3ccc(cc3)[N+](=O)[O-]
161779	CN(C)CCOC(=O)c1ccc2[nH]c3CCSCc3c2c1
162818	Cc1ccccc1OCC(=O)OCC(=O)c2ccc(Br)cc2
160404	CN(C)CCON=C(c1ccccc1)c2ccncc2
162417	CCN1C(=C2SC(=S)N(CC(=O)O)C2=O)Sc3ccccc13
160011	OC(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
162910	[O-][N+](=O)c1ccc(cc1)C(=O)COC(=O)c2cccc(c2)C(=O)OCC(=O)c3ccc(cc3)[N+](=O)[O-]
156385	CN(S(=O)(=O)c1ccc(F)cc1)S(=O)(=O)c2ccc(Cl)cc2
152364	OCCN(CCO)C1=NC2C(N=C(N=C2N3CCCCC3)N(CCO)CCO)C(=N1)N4CCCCC4
155251	OCCNC(=O)C(=Cc1ccc(Cl)cc1)NC(=O)c2ccccc2
151981	CC(=O)c1ccccc1NC(=O)CCc2ccc(C)o2
162979	Cc1ccccc1OCC(=O)OCC(=O)c2ccccc2
155255	Clc1ccccc1C(=O)NC(NCc2ccccc2)C(Cl)(Cl)Cl
152863	CCN(CC)CCCOC(=O)C(O)(c1ccccc1)c2ccccc2
144254	[O-][N+](=O)c1ccc(cc1)c2csc(=[N]c3ccccc3)n2Cc4ccccc4
152951	CC(=NNC(=O)COc1ccccc1)CC(=O)Nc2ccc(cc2)[N+](=O)[O-]
150046	CC(=O)Nc1ccc2nc(C)ccc2c1
153507	OC(=O)C=CC(=O)NNC(=O)C1CC1c2ccccc2
145555	[O-][N+](=O)c1ccc(cc1)C(=O)NC(NC(=S)Nc2ccccc2)C(Cl)(Cl)Cl
155025	OC(CNCc1ccccc1)c2ccc(cc2)[N+](=O)[O-]
150027	Cc1cc(C)n(c1C=NNc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])c3ccccc3
155770	Fc1c(F)c(Oc2ccc(NC(=O)NC3CCS(=O)(=O)C3)cc2)c(F)c(F)c1Oc4ccc(NC(=O)NC5CCS(=O)(=O)C5)cc4
155069	Cc1ccc(NC(=S)NC(NC(=O)c2ccc(Br)cc2)C(Cl)(Cl)Cl)cc1
155326	SCC(=O)Nc1nc2ccccc2[nH]1
155112	ClC(Cl)(Cl)C(NC(=O)Cc1ccccc1)NC(=S)Nc2cccc3ccccc23
155256	Clc1ccccc1C(=O)NC(Nc2ccccc2)C(Cl)(Cl)Cl
155148	CC(=O)Nc1ccc(NC(=S)NC(NC(=O)c2ccccc2Br)C(Cl)(Cl)Cl)cc1
162912	[O-][N+](=O)c1cccc(C(=O)OCC(=O)c2ccc(Br)cc2)c1C(=O)OCC(=O)c3ccc(Br)cc3
155947	OC1CS(=O)(=O)CC1N(CC(=O)O)CC(=O)O
156405	O=S(=O)(Cc1nc2ccccc2[nH]1)CS(=O)(=O)Cc3nc4ccccc4[nH]3
156040	O=S(=O)(N=S1NC(=Nc2ccccc12)c3ccccc3)c4ccccc4
163702	CCOP(=O)(O)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
144067	Oc1ccccc1OCC(=O)NCCN2CCOCC2
160659	COc1ccc(N2C(=O)c3ccc(cc3C2=O)C(=O)O)c(c1)[N+](=O)[O-]
153105	O=C(COc1ccccc1)NNC(=O)c2ccc(cc2)c3ccccc3
158956	Oc1ccc(Br)cc1C=NCCCCCCN=Cc2cc(Br)ccc2O
156055	O=C(NC(NC(=O)c1ccccc1)c2ccccc2)c3ccccc3
158550	ClC1=C(Cl)C(=NS(=O)(=O)c2ccccc2)c3ccccc3C1=O
162634	O=S(=O)(Oc1ccc2ccccc2c1Cc3c(OS(=O)(=O)c4ccccc4)ccc5ccccc35)c6ccccc6
158493	OCCNS(=O)(=O)c1ccc(C=CC(=O)O)cc1
162885	Brc1ccc(cc1)C(=O)COC(=O)c2cccc(c2)C(=O)OCC(=O)c3ccc(Br)cc3
161739	Nc1cccc(c1)C(=O)Oc2ccc(OC(=O)c3cccc(N)c3)cc2
162555	Oc1ccccc1C(CC(=O)N2CCCCC2)N3CCCCC3
160398	CCC(=Cc1sc2ccc(OC)cc2[n+]1CCO)C=C3Sc4ccc(OC)cc4N3CCO
162380	[O-][N+](=O)c1ccccc1C(=O)Oc2ccc3ccccc3c2Cc4c(OC(=O)c5ccccc5[N+](=O)[O-])ccc6ccccc46
160010	OC(=O)c1cccc(NC(=O)c2ccccc2C(=O)O)c1
155831	CN(C)C1CS(=O)(=O)CC1N(C)C
156291	OC(=O)CCN1C(=O)C2C(C3C=CC2C4C3C(=O)N(CCC(=O)O)C4=O)C1=O
152389	OC(C(O)C(=O)NCC=C)C(=O)NCC=C
153082	OC(=O)c1ccccc1C(=O)NNC(=O)COc2ccccc2
151560	CCC(=O)CC(c1ccc(cc1)[N+](=O)[O-])c2c([OH])c3ccccc3oc2=O
162981	CC1(C)C(CCC1(C)C(=O)OCC(=O)c2ccc(Cl)cc2)C(=O)OCC(=O)c3ccc(Cl)cc3
150777	CC(C)(C)NC(=NS(=O)(=O)c1ccc(Cl)cc1)c2ccc(Br)cc2
152548	O=C(CCC(=O)OCCc1ccccc1)Nc2cccc3ccccc23
144300	COc1ccccc1Nc2[n]c(cs2)c3ccccc3
152857	OC(C(=O)OCCCN1CCCCC1)(c2ccc(Br)cc2)c3ccc(Br)cc3
150049	Clc1ccc(cc1)C(=O)Nc2cccc3ccccc23
153523	CC(=NNC(=O)c1ccc(cc1)[N+](=O)[O-])CC(=O)Nc2ccc(cc2)[N+](=O)[O-]
145673	COC(=NC(NC(=S)N)C(Cl)(Cl)Cl)c1ccc(C)cc1
155002	CCOP(=O)(O)CCNCc1ccccc1
153960	CCC(C)NCc1c(C)sc(C)c1CNC(C)CC
155391	C(Nn1cn[n+](Cc2ccccc2)c1)c3ccccc3
155085	ClC(Cl)(Cl)C(NC(=O)c1ccc(Br)cc1)NC(=S)Nc2cccc3ccccc23
155811	O=C(OC1CS(=O)(=O)CC1OC(=O)c2ccccc2)c3ccccc3
155114	[O-][N+](=O)c1ccc(NC(=S)NC(NC(=O)Cc2ccccc2)C(Cl)(Cl)Cl)cc1
162961	[O-][N+](=O)c1cccc(C(=O)OCC(=O)c2ccc(Cl)cc2)c1C(=O)OCC(=O)c3ccc(Cl)cc3
155153	OC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl
162892	[O-][N+](=O)c1ccc(cc1)C(=O)COC(=O)c2ccccc2C(=O)OCC(=O)c3ccc(cc3)[N+](=O)[O-]
155974	OC(=O)C(C(=O)O)C1(CC2CC3CC(C2)C1)C3
156398	OC(=O)CSc1nncn1c2ccccc2
158492	CC(C)C(NS(=O)(=O)c1ccc(C=CC(=O)O)cc1)C(=O)O
163700	CCCOP(=O)(O)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
143511	CCOc1ccc(NC(=S)NC(NC(=O)c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
160645	CC(=O)Nc1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)O
153103	CC1(C)C(CCC1(C)C(=O)O)C(=O)NNC(=O)COc2ccccc2
158955	Oc1ccc(Br)cc1C=NCCN=Cc2cc(Br)ccc2O
156172	Oc1ccccc1OCc2nc3ccccc3[nH]2
158504	COC(=O)Nc1ccc(cc1)S(=O)(=O)NCC(=O)O
162648	[O-][N+](=O)c1ccccc1S(=O)(=O)Oc2ccc(OS(=O)(=O)c3ccccc3[N+](=O)[O-])cc2
162068	Clc1ccc(cc1)C(=O)Oc2ccc3ccccc3c2Cc4c(OC(=O)c5ccc(Cl)cc5)ccc6ccccc46
162876	Brc1ccc(cc1)C(=O)COC(=O)c2ccccc2C(=O)OCC(=O)c3ccc(Br)cc3
161722	CN(C)c1ccc(C=Cc2cccc[n+]2CCCS(=O)(=O)[OH])cc1
162551	Oc1ccccc1C(CC(=O)NCc2ccccc2)NCc3ccccc3
160378	CNCCc1c[nH]c2ccc(OCc3ccccc3)cc12
162154	Cc1cccc(c1)C(=O)Oc2ccc3ccccc3c2Cc4c(OC(=O)c5cccc(C)c5)ccc6ccccc46
159128	COc1ccccc1NC(=S)NC(NC(=O)c2cccc3ccccc23)C(Cl)(Cl)Cl
155850	CC1CS(=O)(=O)CC1OC(=O)CCc2ccccc2
156285	OC(=O)c1ccc(N=Cc2c(O)ccc3ccccc23)cc1
152457	Clc1cc(Cl)c(NC(=O)CCCCCCC(=O)Nc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1
153085	CC(=NNC(=O)COc1ccccc1)c2cccc(c2)[N+](=O)[O-]
151554	CC(=O)CC(c1ccc(Br)cc1)c2c([OH])c3ccccc3oc2=O
162984	Clc1ccc(cc1)C(=O)COC(=O)c2ccc(C(=O)OCC(=O)c3ccc(Cl)cc3)c(c2)c4ccccc4
144517	COc1ccc(OCC(O)C[N]2CCOCC2)cc1
152547	[O-][N+](=O)c1cccc(NC(=O)CCC(=O)OCCc2ccccc2)c1
144368	OC(=O)C1C(C2CC1C=C2)C(=O)O
152849	OC(C(=O)OCCCN1CCOCC1)(c2ccc(Br)cc2)c3ccc(Br)cc3
150083	COC(=O)c1ccccc1NC(=O)c2ccccc2F
153525	CC(=NNC(=O)c1ccccc1)CC(=O)Nc2ccc(cc2)[N+](=O)[O-]
145704	Cc1ccc(cc1)C(=NCc2ccccc2)NC(=S)NN(c3ccccc3)c4ccccc4
155001	CCCCNCCP(=O)(O)OCC
153927	OC(=O)C1=NN(C(=O)C1)c2ccc(cc2)S(=O)(=O)O
155380	O=C(NC1CCS(=O)(=O)C1)C(=Cc2cccc(Oc3ccccc3)c2)NC(=O)c4ccccc4
155086	CCCCCCc1ccc(NC(=S)NC(NC(=O)c2ccc(Br)cc2)C(Cl)(Cl)Cl)cc1
155302	CN(C)CCCNC(=O)C(=Cc1ccc(F)cc1)NC(=O)c2ccccc2
155115	[O-][N+](=O)c1cccc(NC(=S)NC(NC(=O)Cc2ccccc2)C(Cl)(Cl)Cl)c1
162958	COc1ccccc1C(=O)OCC(=O)c2ccc(Cl)cc2
155158	COc1ccc(cc1NC(=S)NC(NC(=O)OCc2ccccc2)C(Cl)(Cl)Cl)[N+](=O)[O-]
162893	Oc1cc(ccc1[N+](=O)[O-])C(=O)OCC(=O)c2ccc(Br)cc2
155989	COc1ccccc1NC(=O)c2ccc[n+]([O-])c2
156397	OC(=O)CSc1nnc(Nc2ccccc2)n1c3ccccc3
158491	OC(=O)CNS(=O)(=O)c1ccc(C=CC(=O)O)cc1
160317	CN(C)CCCOC(=O)c1cccnc1Cl
158174	[O-][N+](=O)c1ccccc1C(=O)NC(N2CCCCC2)C(Cl)(Cl)Cl
160625	CC(=O)Oc1cccc(c1)N2C(=O)c3ccc(cc3C2=O)C(=O)O
153098	CC(=NNC(=O)COc1ccccc1)c2ccccc2O
158951	Oc1ccc(cc1C=Nc2ccc(Cc3ccc(N=Cc4cc(ccc4O)[N+](=O)[O-])cc3)cc2)[N+](=O)[O-]
156175	CC1(Cc2nc3ccccc3[nH]2)OCCO1
158503	COC(=O)Nc1ccc(cc1)S(=O)(=O)N(CCO)CCO
162650	[O-][N+](=O)c1ccccc1S(=O)(=O)Oc2ccc(OCc3ccccc3)cc2
162062	Clc1ccc(C(=O)Oc2ccc3ccccc3c2Cc4c(OC(=O)c5ccc(Cl)cc5Cl)ccc6ccccc46)c(Cl)c1
162873	CC1(C)C(CCC1(C)C(=O)OCC(=O)c2ccc(Br)cc2)C(=O)OCC(=O)c3ccc(Br)cc3
161719	OC(=O)c1ccc2C(=O)N(Cc3ccccc3)C(=O)c2c1
162549	CCCCNC(CC(=O)NCCCC)c1ccccc1O
160255	CCN(CC)CC(=O)N1CCN(CC1)C(=O)CN(CC)CC
162136	CCN(CC)CCOC(=O)c1ccc2n(Cc3ccccc3)c(C)c(C)c2c1
159136	ClC(Cl)(Cl)C(NC(=O)c1cccc2ccccc12)NC(=S)Nc3cccc(Br)c3
155865	O=C(NC1CCS(=O)(=O)C1)OCCOCCOC(=O)NC2CCS(=O)(=O)C2
156228	OC(=O)CCN1C(=O)C2C(C3c4ccccc4C2c5ccccc35)C1=O
152546	COc1ccc(NC(=O)CCC(=O)OCCc2ccccc2)cc1
162965	Cc1ccccc1OCC(=O)OCC(=O)c2ccc(Cl)cc2
151549	CCC(=O)CC(c1ccccc1)c2c([OH])c3ccccc3oc2=O
162991	O=C(COC(=O)c1ccccc1NC(=O)c2ccccc2)c3ccccc3
158950	Oc1ccc(cc1C=Nc2ccc(Oc3ccc(N=Cc4cc(ccc4O)[N+](=O)[O-])cc3)cc2)[N+](=O)[O-]
156177	CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O
158502	COC(=O)Nc1ccc(cc1)S(=O)(=O)NCCO
162714	Oc1c(CN2CCCC2)c(=O)oc3ccccc13
162035	O=C(Oc1ccc2ccccc2c1Cc3c(OC(=O)C=Cc4ccccc4)ccc5ccccc35)C=Cc6ccccc6
162869	Brc1ccc(cc1)C(=O)COC(=O)CCC(=O)C(=O)OCC(=O)c2ccc(Br)cc2
161714	[O-][N+](=O)c1ccc2C(=O)N(CN3CCOCC3)C(=O)c2c1
162505	OC(=O)c1ccccc1Nc2c([N+](=O)[O-])c(=O)oc3ccccc23
160200	C1CN(CCN1)c2ccnc(n2)N3CCNCC3
162111	COc1ccc(cc1)C(=O)N2CCN(CC(=O)N3CCOCC3)CC2
159140	ClC(Cl)(Cl)C(NC(=O)c1cccc2ccccc12)NC(=S)Nc3cccc4ccccc34
155872	O=C(Nc1cccc2ccccc12)OC3CCS(=O)(=O)C3
156227	OC(=O)CN1C(=O)C2C(C3c4ccccc4C2c5ccccc35)C1=O
152111	C(Cc1ccncc1)SC2Cc3cccc4cccc2c34
162967	Clc1ccc(cc1)C(=O)COC(=O)c2ccccc2C(=O)OCC(=O)c3ccc(Cl)cc3
151547	CCC(=O)CC(c1ccccc1)c2c([OH])c3ccccc3oc2=O
163002	[O-][N+](=O)c1ccc(C(=O)OCC(=O)c2ccc(Cl)cc2)c(c1)C(=O)OCC(=O)c3ccc(Cl)cc3
144510	CC(C)(C)CC(C)(C)[NH]CC(O)COCc1ccccc1
153298	OC(=O)CCC(=O)NNC(=O)CCc1ccccc1
144421	CCOC(=O)c1ccc(NC(=O)c2cc[n+]([O-])cc2)cc1
152843	CC(C)CSC(CC(=O)O)C(=O)O
150771	CC(C)NC(=NS(=O)(=O)c1ccc(Cl)cc1)C(C)C
153527	CC(=NNC(=S)N)CC(=O)Nc1ccc(cc1)[N+](=O)[O-]
146002	CCOC(=O)C1=C(C)NC(=O)NC1c2c(O)ccc3ccccc23
154848	Cc1cc(O)c(C2=NCCSC(C2)c3ccccc3[N+](=O)[O-])c(=O)o1
155043	OCCNC(=O)c1ccc2ccccc2n1
155358	COc1ccc(NC(=O)NNC(=S)NNC(=O)Nc2ccc(OC)cc2)cc1
155089	COc1ccc(NC(=S)NC(NC(=O)c2ccc(Br)cc2)C(Cl)(Cl)Cl)c(c1)[N+](=O)[O-]
155277	CNC(=O)C(=Cc1cccc(Oc2ccccc2)c1)NC(=O)c3ccc(C)cc3
155137	ClC(Cl)(Cl)C(NC(=O)c1ccccc1Br)NC(=S)Nc2ccccc2I
162946	Clc1ccc(cc1)C(=O)CCC(=O)OCC(=O)c2ccccc2
155168	Oc1ccc2c(CN3CCCCC3)c(O)ccc2c1CN4CCCCC4
162899	CC(=O)Oc1ccc(cc1c2ccccc2)C(=O)OCC(=O)c3ccc(Br)cc3
156008	CN1C(=CC=NCc2ccccc2)C(C)(C)c3ccccc13
156389	Cc1cc(cc(C)c1O)C2(C(=O)N(Cc3ccccc3)c4ccccc42)c5cc(C)c(O)c(C)c5
158437	OCC(NC(=S)Nc1ccccc1)C(O)c2ccc(cc2)[N+](=O)[O-]
163643	[O-][N+](=O)C1(CN(CN2CN(C1)C(=O)c3ccco3)C(=O)c4ccco4)C2
153484	NC(CC(=O)O)c1cccc2ccccc12
160613	OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c3cccc(c3)C(=O)O
156123	C=COCCNC(=S)Nc1ccccc1
158848	OC(=O)c1ccccc1NC(=S)NC(NC(=O)C=Cc2ccccc2)C(Cl)(Cl)Cl
156183	COc1ccc(Cn2c(nc3ccccc23)c4ccc(OC)cc4)cc1
158501	OCC(C(O)c1ccc(cc1)[N+](=O)[O-])N2C(=O)c3cccc4cccc(C2=O)c34
162786	[O-][N+](=O)c1ccccc1S(=O)(=O)Oc2ccc(cc2)c3ccc(OS(=O)(=O)c4ccccc4[N+](=O)[O-])cc3
161889	Clc1ccc(cc1)C(=O)Oc2ccc(cc2)C3(c4ccccc4-c5ccccc53)c6ccc(OC(=O)c7ccc(Cl)cc7)cc6
162867	[O-][N+](=O)c1cccc(C(=O)OCC(=O)c2ccccc2)c1C(=O)OCC(=O)c3ccccc3
161706	CC[n+]1c(C=CNc2ccccc2)sc(c1c3ccccc3)c4ccccc4
162501	CN1CCN(CC1)c2c(N)c(=O)oc3ccccc23
160077	CC1CCCC(C)N1CC(O)COc2ccc(cc2)[N+](=O)[O-]
162078	CN(C)CCCOC(=O)c1ccc2n(Cc3ccccc3)c(C)c(C)c2c1
159144	COc1ccc(NC(=S)NC(NC(=O)c2cccc3ccccc23)C(Cl)(Cl)Cl)c(c1)[N+](=O)[O-]
155873	OCCNC(=O)C(C1CCS(=O)(=O)C1)C(=O)NCCO
156201	CC(=O)COc1ccccc1OC(=O)c2ccccc2
152090	C(Cc1ccncc1)SCc2ccc3CCc4cccc2c43
162969	[O-][N+](=O)c1ccc(C(=O)OCC(=O)c2ccccc2)c(c1)C(=O)OCC(=O)c3ccccc3
150859	OC(=O)C1(CC2(CC3(CC(C1)(C(=O)O)C2(N=O)[N+](=O)[O-])C(=O)O)C(=O)O)C3(N=O)[N+](=O)[O-]
163016	Clc1ccc(cc1)C(=O)CCC(=O)OCC(=O)c2ccc(Cl)cc2
144509	COc1ccc(OCC(O)C[NH]C(C)(C)CC(C)(C)C)cc1
153060	OC(=O)C=CC(=O)NNC(=O)COc1ccccc1
155252	Cc1ccc(cc1)C(=O)NC(=Cc2cccc(Oc3ccccc3)c2)C(=O)NC4CCS(=O)(=O)C4
152830	CCOC(C(=O)OC(C)CN(C)C)(c1ccccc1)c2ccccc2
150772	CC(C)NC(=NS(=O)(=O)c1ccc(Cl)cc1)c2ccccc2
153535	Oc1ccc2ccccc2c1C=NC3CCCCC3N=Cc4c(O)ccc5ccccc45
147364	CC1NC(Cc2c1[nH]c3ccccc23)C(=O)O
154845	Cc1cc(O)c(C2=NCCSC(C2)c3ccc4OCOc4c3)c(=O)o1
155060	OC(=O)CCn1nc(Nc2ccccc2)n(c3ccccc3)c1=S
155350	Clc1ccc(cc1)C(=O)NC(N2CCOCC2)C(Cl)(Cl)Cl
155090	COc1ccc(cc1NC(=S)NC(NC(=O)c2ccc(Br)cc2)C(Cl)(Cl)Cl)[N+](=O)[O-]
155274	NNC(=O)c1ccc(CNC(=O)C(Cl)Cl)cc1
155139	ClC(Cl)(Cl)C(NC(=O)c1ccccc1Br)NC(=S)Nc2cccc3ccccc23
162937	[O-][N+](=O)c1ccc(C(=O)OCC(=O)c2ccc(Br)cc2)c(c1)[N+](=O)[O-]
155169	CCN(CC)Cc1c(O)ccc2c(CN(CC)CC)c(O)ccc12
162905	Clc1ccc(cc1)C(=O)CCC(=O)OCC(=O)c2ccc(Br)cc2
156017	Cc1ccc(N=C(CS(=O)(=O)Cc2ccccc2)C(F)(F)C(F)(F)C(F)F)cc1
156387	Clc1ccc(cc1Cl)S(=O)(=O)c2ccccc2c3ccccc3
158408	OCCOc1ccc(OCCO)cc1
163560	OC(=O)COc1c(Cl)cccc1Cl
153324	CC(=NNC(=O)CCc1ccccc1)c2ccc3ccccc3c2O
160495	CN1CCCC(C1)C(N)c2ccccc2
156121	CCOP(=O)(OCC)C(C)(C)NC(=S)Nc1ccccc1
158831	Clc1ccc(NC(=S)NC(NC(=O)c2ccco2)C(Cl)(Cl)Cl)nc1
156194	O=C(NCc1nc2ccccc2[nH]1)c3ccccc3
158500	COc1ccccc1NC(=O)CCCN2C(=O)c3cccc4cccc(C2=O)c34
162810	Brc1ccc(cc1)C(=O)COC(=O)c2ccc(C(=O)OCC(=O)c3ccc(Br)cc3)c(c2)c4ccccc4
161876	Cc1cc(C)c(NC(=O)CN2CCN(Cc3ccccc3)CC2)c(C)c1
162826	Cc1ccccc1OCC(=O)OCC(=O)c2ccc(cc2)[N+](=O)[O-]
161645	OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c3ccc(Oc4ccccc4)cc3
162446	[O-][N+](=O)c1ccccc1S(=O)(=O)Oc2ccc(OS(=O)(=O)c3ccccc3[N+](=O)[O-])c(Cl)c2
160027	COC(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
159003	Oc1ccc(Br)cc1C=Nc2ccc(cc2)S(=O)(=O)c3ccc(N=Cc4cc(Br)ccc4O)cc3
159145	COc1ccc(cc1NC(=S)NC(NC(=O)c2cccc3ccccc23)C(Cl)(Cl)Cl)[N+](=O)[O-]
162907	Brc1ccc(cc1)C(=O)COC(=O)c2ccc(NC(=O)c3ccccc3)cc2
156381	Oc1ccc(cc1)C2(C(=O)N(Cc3ccccc3)c4ccccc42)c5ccc(O)cc5
159147	COC(=O)c1ccc(NC(=S)NC(NC(=O)c2cccc3ccccc23)C(Cl)(Cl)Cl)cc1
156837	COc1ccccc1OS(=O)(=O)CCS(=O)(=O)c2ccc(Cl)cc2
161375	CN(C(=O)c1cccc(c1)C(=O)N(C)c2ccc(N)cc2)c3ccc(N)cc3
157072	C(C1OCC2(CO1)COC(CN3CCOCC3)OC2)N4CCOCC4
160849	CC(C)(C)c1cc(CNCCS(=O)(=O)O)c(O)c(c1)C(C)(C)C
156656	CC(=NNC(=O)c1cc2ccccc2cc1O)c3cc4ccc(O)cc4oc3=O
160924	COc1ccc2[nH]cc(CCNC(=O)Cc3c[nH]c4ccccc34)c2c1
156613	OC(CN=Cc1ccc(Br)cc1)c2ccc(cc2)[N+](=O)[O-]
156752	Nc1ccc(Oc2c(F)c(F)c(Oc3ccc(N)c(c3)[N+](=O)[O-])c(F)c2F)cc1[N+](=O)[O-]
132256	OC(=O)C(Br)CCCCNC(=O)c1ccccc1
157808	NS(=O)(=O)c1ccc(NC(NC(=O)c2ccc(Br)cc2)C(Cl)(Cl)Cl)cc1
159194	COc1ccccc1NC(=S)NC(NC(=O)Cc2cccc3ccccc23)C(Cl)(Cl)Cl
157865	CCCCCC(=O)NC(NCc1ccccc1)C(Cl)(Cl)Cl
159203	ClC(Cl)(Cl)C(NC(=O)Cc1cccc2ccccc12)NC(=S)Nc3ccccc3Br
157764	CCCC(=O)NC(Nc1ccc(cc1)S(=O)(=O)N)C(Cl)(Cl)Cl
103976	CC(C)(C)S(=O)(=O)c1ccc2nc3CCCCc3n2c1
157602	[O-][N+](=O)c1cccc(NC(NC(=O)Cc2ccccc2)C(Cl)(Cl)Cl)c1
